transaction_id,amount_eur,merchant_country,issuer_country,cross_border,device_type,browser_type,merchant_category,card_scheme,returning_user,tokenized,passkey_available,exemption_possible,previous_soft_decline,previous_challenge_success,failed_auth_attempts_30d,issuer_behavior,risk_score_label,friction_score_label,approved,abandoned,fraud_flag,device_type_encoded,browser_type_encoded,merchant_category_encoded,card_scheme_encoded,issuer_behavior_encoded,risk_proxy,friction_proxy,pred_approval_proba,pred_abandon_proba,pred_fraud_proba,recommended_strategy,decision_reason,strategy_cost_score,business_value_score
TX_0000103,61.68,BE,NL,1,desktop,chrome,retail,mc,1,0,0,1,0,0,0,neutral,23.0,8.0,1,0,0,1,0,3,1,1,4,1,53.19,30.25,50.52,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.77
TX_0000104,221.06,NL,IT,1,mobile,firefox,retail,mc,1,1,0,1,0,0,1,strict,28.8,24.0,1,0,0,0,2,3,1,2,5,3,72.52,23.56,35.25,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,17.69
TX_0000105,187.37,FR,IT,1,tablet,safari,travel,mc,0,1,0,0,0,0,0,strict,38.8,24.0,1,1,1,2,1,2,1,2,4,3,55.89,57.97,61.5,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-7.14
TX_0000106,1.5,IT,FR,1,mobile,edge,retail,visa,1,1,0,1,0,0,0,neutral,19.0,13.0,1,0,0,0,3,3,0,1,2,3,75.42,48.56,31.44,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.51
TX_0000107,84.97,NL,UK,1,desktop,app_webview,marketplace,visa,1,1,0,0,0,0,0,strict,24.8,24.0,0,1,0,1,4,0,0,2,2,4,53.24,42.65,51.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.43
TX_0000108,32.22,NL,DE,1,mobile,app_webview,subscriptions,mc,0,1,0,0,0,0,0,neutral,28.0,26.0,1,1,0,0,4,4,1,1,4,8,56.67,74.72,37.3,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.14
TX_0000109,85.66,ES,NL,1,desktop,safari,marketplace,mc,1,1,0,1,0,0,0,friendly,17.2,8.0,1,1,0,1,1,0,1,0,2,1,62.13,35.06,38.17,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,6.06
TX_0000110,108.6,ES,IT,1,mobile,safari,marketplace,mc,0,1,1,0,0,1,0,neutral,24.0,18.0,1,0,0,0,1,0,1,1,4,4,62.79,49.19,46.32,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,4.89
TX_0000111,1.5,ES,DE,1,mobile,chrome,marketplace,visa,1,0,1,1,0,0,1,neutral,23.0,13.0,1,0,0,0,0,0,0,1,7,2,55.74,46.14,48.01,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,2.15
TX_0000112,1.5,NL,FR,1,mobile,safari,saas,visa,0,0,1,0,1,0,1,neutral,28.0,18.0,0,0,0,0,1,1,0,1,13,4,24.9,25.1,35.8,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-6.73
TX_0000113,115.59,BE,FR,1,desktop,safari,retail,visa,1,1,0,1,0,0,0,neutral,19.0,8.0,1,0,0,1,1,3,0,1,2,1,63.45,29.08,42.57,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,7.27
TX_0000114,136.97,UK,NL,1,mobile,safari,subscriptions,mc,1,0,0,0,0,0,1,neutral,23.0,13.0,0,1,1,0,1,4,1,1,7,3,50.33,49.52,54.28,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.09
TX_0000115,39.87,UK,DE,1,mobile,safari,retail,visa,1,0,0,0,0,0,0,friendly,21.2,13.0,0,0,1,0,1,3,0,0,4,3,50.61,48.75,54.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.74
TX_0000116,70.83,NL,BE,1,mobile,chrome,marketplace,visa,1,1,1,1,0,0,0,friendly,17.2,13.0,1,0,0,0,0,0,0,0,2,2,65.94,38.85,33.03,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,11.35
TX_0000117,95.24,BE,UK,1,mobile,safari,retail,visa,1,1,0,1,0,0,0,neutral,19.0,13.0,1,0,0,0,1,3,0,1,2,3,56.16,52.72,41.71,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.75
TX_0000118,79.51,NL,US,1,tablet,chrome,saas,mc,1,1,0,1,0,0,0,neutral,19.0,8.0,0,0,1,2,0,1,1,1,2,1,58.99,23.87,46.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.87
TX_0000119,94.56,BE,IT,1,mobile,safari,subscriptions,visa,0,1,0,0,0,0,1,neutral,24.0,18.0,0,1,0,0,1,4,0,1,7,5,43.63,56.33,47.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-9.37
TX_0000120,61.19,DE,ES,1,mobile,firefox,marketplace,mc,1,1,0,0,0,0,1,friendly,17.2,13.0,0,0,1,0,2,0,1,0,5,3,72.94,41.58,39.35,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,12.56
TX_0000121,11.52,ES,FR,1,mobile,edge,marketplace,mc,0,0,0,0,0,0,0,neutral,28.0,18.0,1,1,0,0,3,0,1,1,6,5,38.01,65.5,48.8,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-14.53
TX_0000122,83.06,FR,US,1,mobile,chrome,marketplace,visa,1,1,1,1,0,0,0,friendly,17.2,13.0,1,1,0,0,0,0,0,0,2,2,65.7,38.96,33.86,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,11.05
TX_0000123,94.51,IT,US,1,tablet,safari,travel,visa,0,0,0,0,0,0,1,strict,34.8,21.0,1,0,0,2,1,2,0,2,9,3,59.07,32.16,45.41,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.96
TX_0000124,1.5,NL,BE,1,mobile,edge,retail,mc,0,1,1,1,1,0,0,neutral,24.0,18.0,1,0,0,0,3,3,1,1,8,4,47.1,37.45,42.22,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-1.11
TX_0000125,97.91,UK,ES,1,mobile,safari,saas,visa,1,1,0,0,0,0,0,strict,20.8,21.0,1,0,0,0,1,1,0,2,2,3,51.86,46.84,44.34,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.74
TX_0000126,63.91,UK,IT,1,mobile,edge,retail,visa,0,1,0,0,1,0,1,neutral,24.0,18.0,1,0,1,0,3,3,0,1,11,5,44.49,44.25,55.43,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-6.63
TX_0000127,20.47,NL,US,1,mobile,chrome,retail,mc,1,1,1,0,0,0,0,strict,20.8,21.0,1,1,0,0,0,3,1,2,2,2,71.74,48.17,42.11,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,9.82
TX_0000128,40.7,DE,DE,0,mobile,safari,saas,visa,0,1,0,1,1,0,0,neutral,18.0,18.0,1,0,0,0,1,1,0,1,6,5,68.55,49.91,28.82,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,8.11
TX_0000129,86.04,ES,NL,1,mobile,chrome,travel,visa,1,1,1,1,0,0,0,neutral,24.0,13.0,1,0,0,0,0,2,0,1,2,2,63.21,33.91,42.91,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,5.89
TX_0000130,90.45,DE,IT,1,tablet,safari,subscriptions,mc,1,1,0,0,0,1,0,friendly,17.2,8.0,1,0,0,2,1,4,1,0,2,1,71.28,27.47,37.52,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.7
TX_0000131,1.5,IT,BE,1,desktop,edge,retail,mc,1,0,1,0,0,0,0,friendly,21.2,8.0,1,0,1,1,3,3,1,0,4,0,69.42,8.95,51.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,13.26
TX_0000132,82.65,IT,UK,1,mobile,chrome,subscriptions,mc,0,1,0,1,0,1,0,neutral,24.0,18.0,0,0,0,0,0,4,1,1,4,5,71.2,54.05,50.41,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.95
TX_0000133,1.5,UK,ES,1,mobile,safari,saas,mc,0,0,1,1,0,0,0,friendly,26.2,18.0,0,0,0,0,1,1,1,0,6,4,41.25,50.89,41.07,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-4.17
TX_0000134,109.98,UK,FR,1,mobile,chrome,saas,amex,1,1,0,0,0,0,1,neutral,19.0,13.0,1,0,0,0,0,1,2,1,5,3,73.56,34.23,30.8,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,16.38
TX_0000135,143.26,IT,FR,1,mobile,chrome,retail,visa,0,1,0,0,0,1,0,strict,25.8,26.0,1,0,0,0,0,3,0,2,4,5,55.47,43.7,38.93,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.75
TX_0000136,55.41,UK,ES,1,mobile,app_webview,marketplace,mc,1,1,0,0,0,0,0,neutral,23.0,21.0,1,0,0,0,4,0,1,1,2,6,65.18,52.21,41.65,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,5.95
TX_0000137,153.42,BE,DE,1,mobile,chrome,subscriptions,mc,1,0,0,1,0,1,0,neutral,31.0,16.0,0,1,0,0,0,4,1,1,4,3,63.67,46.79,43.8,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.69
TX_0000138,135.64,BE,IT,1,desktop,chrome,marketplace,mc,0,1,1,1,0,0,1,strict,25.8,21.0,0,0,0,1,0,0,1,2,7,2,46.62,25.91,42.27,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.55
TX_0000139,104.44,UK,DE,1,tablet,firefox,subscriptions,visa,1,1,1,1,0,1,1,friendly,17.2,8.0,1,0,0,2,2,4,0,0,5,0,82.77,5.45,29.36,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,28.01
TX_0000140,1.5,FR,FR,0,desktop,firefox,retail,mc,0,0,0,0,0,0,0,neutral,22.0,13.0,0,0,1,1,2,3,1,1,4,3,47.78,32.7,46.95,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.56
TX_0000141,1.5,IT,IT,0,mobile,safari,marketplace,visa,0,0,0,0,0,0,0,neutral,22.0,18.0,1,1,0,0,1,0,0,1,4,5,44.28,61.61,38.21,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.62
TX_0000142,63.72,UK,UK,0,desktop,chrome,retail,visa,0,0,0,0,0,0,1,neutral,22.0,13.0,1,1,1,1,0,3,0,1,7,3,52.93,53.9,56.85,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.53
TX_0000143,153.03,NL,DE,1,tablet,safari,marketplace,visa,1,0,0,0,0,1,0,strict,32.8,19.0,1,1,0,2,1,0,0,2,4,1,71.45,32.0,31.73,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.81
TX_0000144,89.21,IT,IT,0,desktop,chrome,retail,visa,1,0,0,0,0,1,2,neutral,26.0,8.0,1,0,1,1,0,3,0,1,8,1,67.21,26.75,52.66,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,7.52
TX_0000145,1.5,IT,NL,1,desktop,chrome,marketplace,mc,1,1,0,1,0,0,0,strict,20.8,16.0,0,0,0,1,0,0,1,2,2,1,64.91,23.33,33.32,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,11.21
TX_0000146,1.5,IT,BE,1,desktop,chrome,subscriptions,mc,0,1,1,0,0,0,0,friendly,22.2,13.0,1,0,0,1,0,4,1,0,4,2,61.53,40.79,38.75,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,7.94
TX_0000147,42.89,IT,DE,1,mobile,safari,travel,mc,0,1,0,1,0,0,0,neutral,29.0,18.0,1,0,0,0,1,2,1,1,4,5,52.48,60.62,43.99,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.84
TX_0000148,139.32,DE,ES,1,mobile,chrome,retail,amex,1,0,0,0,0,0,0,strict,24.8,21.0,1,0,1,0,0,3,2,2,4,3,60.2,35.63,51.6,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.36
TX_0000149,1.5,DE,FR,1,mobile,chrome,saas,visa,1,1,0,0,0,0,0,friendly,17.2,13.0,0,1,0,0,0,1,0,0,2,3,65.72,54.25,38.68,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,6.28
TX_0000150,122.87,ES,US,1,mobile,firefox,saas,mc,1,1,0,1,0,0,2,neutral,28.0,13.0,1,0,1,0,2,1,1,1,8,3,49.57,40.02,55.57,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-4.31
TX_0000151,171.1,ES,UK,1,desktop,app_webview,subscriptions,visa,0,0,0,0,0,0,0,friendly,38.2,24.0,1,0,0,1,4,4,0,0,6,6,43.38,42.67,42.13,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.07
TX_0000152,107.88,NL,ES,1,mobile,chrome,retail,visa,0,0,0,0,0,0,1,neutral,28.0,18.0,0,0,0,0,0,3,0,1,9,5,43.18,53.32,56.25,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.65
TX_0000153,127.78,DE,BE,1,mobile,app_webview,saas,mc,1,1,0,1,0,0,0,strict,24.8,29.0,0,1,0,0,4,1,1,2,2,6,44.27,58.92,41.76,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-8.66
TX_0000154,1.5,DE,IT,1,mobile,chrome,travel,mc,1,1,0,0,0,0,1,neutral,24.0,13.0,1,0,0,0,0,2,1,1,5,3,70.4,43.13,27.67,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.36
TX_0000155,35.99,NL,DE,1,mobile,app_webview,saas,mc,0,0,1,0,1,0,1,neutral,32.0,26.0,1,0,0,0,4,1,1,1,13,7,65.09,31.99,28.82,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,11.03
TX_0000156,171.82,ES,US,1,mobile,chrome,retail,amex,1,1,1,0,0,0,1,neutral,27.0,16.0,1,0,0,0,0,3,2,1,5,2,76.72,28.9,30.81,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,19.14
TX_0000157,42.99,DE,NL,1,desktop,edge,marketplace,visa,0,1,0,0,0,0,0,friendly,22.2,13.0,1,0,0,1,3,0,0,0,4,3,48.33,45.15,40.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.04
TX_0000158,1.5,DE,UK,1,mobile,edge,saas,mc,1,1,0,1,0,0,1,strict,20.8,21.0,1,0,0,0,3,1,1,2,5,3,67.23,43.71,28.5,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,11.63
TX_0000159,114.72,ES,IT,1,desktop,app_webview,marketplace,visa,1,0,0,0,0,0,0,neutral,27.0,16.0,0,1,0,1,4,0,0,1,4,4,45.81,47.67,47.87,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.38
TX_0000160,16.59,IT,BE,1,mobile,chrome,marketplace,visa,1,0,0,1,0,0,0,strict,24.8,21.0,1,0,1,0,0,0,0,2,4,3,48.17,49.7,45.78,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.4
TX_0000161,14.82,NL,US,1,desktop,safari,retail,visa,0,0,0,0,1,0,0,friendly,26.2,13.0,1,0,1,1,1,3,0,0,10,3,41.9,28.37,65.03,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-5.74
TX_0000162,56.81,FR,FR,0,desktop,firefox,marketplace,visa,1,1,0,1,0,0,0,friendly,11.2,8.0,0,0,0,1,2,0,0,0,0,1,64.69,24.63,20.79,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,13.29
TX_0000163,138.35,NL,NL,0,desktop,firefox,marketplace,visa,1,0,0,0,0,0,0,friendly,15.2,8.0,1,0,0,1,2,0,0,0,2,1,69.93,38.01,25.26,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,14.91
TX_0000164,175.27,BE,NL,1,desktop,chrome,marketplace,mc,1,1,0,0,0,0,1,neutral,27.0,11.0,1,0,0,1,0,0,1,1,5,1,73.0,36.89,36.44,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,14.34
TX_0000165,69.55,NL,DE,1,mobile,chrome,marketplace,visa,1,0,1,0,0,1,0,friendly,21.2,13.0,1,0,0,0,0,0,0,0,4,2,53.28,47.74,42.48,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,1.75
TX_0000166,52.97,ES,FR,1,mobile,chrome,travel,visa,1,1,1,0,0,1,0,strict,25.8,21.0,1,0,0,0,0,2,0,2,2,2,68.58,37.29,46.69,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,6.7
TX_0000167,30.09,DE,US,1,mobile,firefox,saas,visa,0,1,0,1,0,0,0,strict,25.8,26.0,1,0,1,0,2,1,0,2,4,5,53.02,58.25,45.48,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.3
TX_0000168,47.75,NL,BE,1,mobile,chrome,marketplace,mc,1,0,0,1,0,0,0,neutral,23.0,13.0,1,0,0,0,0,0,1,1,4,3,49.91,47.85,44.53,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.91
TX_0000169,19.84,ES,IT,1,mobile,safari,subscriptions,mc,1,1,1,1,1,0,0,strict,20.8,21.0,1,0,0,0,1,4,1,2,6,2,72.9,31.91,36.52,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,13.02
TX_0000170,138.63,ES,UK,1,tablet,app_webview,marketplace,mc,1,0,0,1,0,1,0,strict,28.8,24.0,0,0,1,2,4,0,1,2,4,4,34.69,31.17,40.62,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.81
TX_0000171,143.73,FR,DE,1,desktop,chrome,saas,mc,1,1,0,1,0,0,1,neutral,19.0,8.0,1,0,0,1,0,1,1,1,5,1,70.17,28.98,42.48,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.84
TX_0000172,106.44,BE,FR,1,desktop,chrome,marketplace,visa,1,1,0,0,0,0,0,neutral,19.0,8.0,1,0,0,1,0,0,0,1,2,1,59.26,30.59,43.9,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.74
TX_0000173,137.18,BE,FR,1,desktop,safari,marketplace,mc,1,0,0,1,1,0,0,strict,24.8,16.0,0,0,0,1,1,0,1,2,8,1,38.57,36.31,39.51,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,-4.12
TX_0000174,128.56,BE,US,1,mobile,chrome,marketplace,visa,0,1,0,1,0,0,1,neutral,24.0,18.0,0,1,0,0,0,0,0,1,7,5,51.8,61.27,45.36,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.58
TX_0000175,1.5,NL,US,1,desktop,safari,marketplace,visa,0,1,0,0,0,0,1,neutral,24.0,13.0,0,0,0,1,1,0,0,1,7,3,42.15,42.77,41.07,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-5.44
TX_0000176,177.71,BE,BE,0,desktop,safari,travel,mc,1,1,1,0,0,0,1,neutral,26.0,11.0,1,0,0,1,1,2,1,1,3,0,84.39,5.15,23.27,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,30.03
TX_0000177,134.17,DE,FR,1,tablet,edge,retail,mc,0,1,0,0,0,0,0,neutral,24.0,13.0,1,0,0,2,3,3,1,1,4,3,62.61,40.09,38.59,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.93
TX_0000178,51.0,ES,ES,0,desktop,app_webview,subscriptions,mc,0,0,0,1,0,0,0,friendly,24.2,21.0,0,1,0,1,4,4,1,0,4,6,32.22,61.47,34.22,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-13.21
TX_0000179,101.38,DE,BE,1,desktop,chrome,retail,visa,0,1,1,0,0,0,0,friendly,22.2,13.0,1,0,0,1,0,3,0,0,4,2,56.71,30.84,39.73,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,4.36
TX_0000180,114.12,UK,DE,1,mobile,safari,marketplace,visa,1,1,0,0,0,0,0,friendly,17.2,13.0,1,0,0,0,1,0,0,0,2,3,54.25,44.63,37.11,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.33
TX_0000181,95.23,FR,UK,1,mobile,chrome,marketplace,amex,1,0,0,0,0,0,0,friendly,21.2,13.0,1,0,1,0,0,0,2,0,4,3,59.54,33.37,48.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,3.34
TX_0000182,57.02,ES,DE,1,mobile,chrome,subscriptions,visa,0,0,1,0,0,0,0,friendly,26.2,18.0,1,0,0,0,0,4,0,0,6,4,57.42,46.17,44.68,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,3.56
TX_0000183,45.61,NL,BE,1,tablet,firefox,marketplace,mc,1,1,0,0,0,0,0,friendly,17.2,8.0,1,0,0,2,2,0,1,0,2,1,68.28,21.82,38.21,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,15.63
TX_0000184,102.24,IT,DE,1,mobile,chrome,travel,mc,0,1,0,1,0,0,1,strict,30.8,26.0,1,0,0,0,0,2,1,2,7,5,54.79,57.96,54.46,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.23
TX_0000185,88.11,NL,FR,1,mobile,chrome,saas,mc,0,0,1,0,0,1,0,friendly,26.2,18.0,1,0,0,0,0,1,1,0,6,4,46.55,48.14,39.47,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-0.78
TX_0000186,191.6,NL,NL,0,desktop,firefox,marketplace,mc,1,1,1,0,0,1,0,strict,22.8,19.0,1,0,0,1,2,0,1,2,0,0,84.19,7.14,11.79,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,31.74
TX_0000187,105.43,UK,IT,1,desktop,chrome,marketplace,mc,1,0,0,0,0,0,0,neutral,23.0,8.0,1,0,1,1,0,0,1,1,4,1,55.64,30.33,46.6,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.64
TX_0000188,42.28,NL,IT,1,mobile,chrome,retail,visa,1,1,1,1,0,0,0,strict,20.8,21.0,1,0,0,0,0,3,0,2,2,2,69.72,35.58,36.08,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.26
TX_0000189,59.9,ES,UK,1,mobile,safari,saas,visa,0,1,1,1,0,0,0,neutral,24.0,18.0,1,0,0,0,1,1,0,1,4,4,49.85,50.18,40.97,PASSKEY,"High friction risk, passkey available to reduce abandonment",18,-0.11
TX_0000190,5.98,BE,IT,1,mobile,safari,subscriptions,mc,1,1,1,0,0,0,2,friendly,26.2,13.0,1,0,1,0,1,4,1,0,8,2,74.52,33.31,54.14,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,8.88
TX_0000191,137.19,BE,US,1,desktop,safari,saas,visa,0,1,1,1,1,0,1,neutral,24.0,13.0,0,0,0,1,1,1,0,1,11,2,60.06,24.07,31.2,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,10.27
TX_0000192,82.32,IT,NL,1,tablet,chrome,marketplace,visa,1,1,0,0,0,0,0,strict,20.8,16.0,1,1,0,2,0,0,0,2,2,1,61.32,49.96,39.65,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,1.67
TX_0000193,66.22,BE,UK,1,desktop,edge,saas,visa,1,1,0,0,0,0,0,neutral,19.0,8.0,1,0,0,1,3,1,0,1,2,1,68.37,27.1,37.46,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,14.5
TX_0000194,145.55,UK,IT,1,mobile,chrome,retail,mc,1,1,0,1,0,1,0,neutral,19.0,13.0,1,0,0,0,0,3,1,1,2,3,66.63,56.56,44.11,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,5.02
TX_0000195,141.37,FR,DE,1,desktop,app_webview,travel,visa,0,0,0,1,0,1,0,strict,38.8,29.0,1,0,0,1,4,2,0,2,6,6,44.51,42.13,38.34,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-3.67
TX_0000196,131.43,BE,FR,1,desktop,firefox,marketplace,mc,1,0,0,0,0,0,0,friendly,21.2,8.0,1,0,0,1,2,0,1,0,4,1,57.14,34.98,47.14,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,2.04
TX_0000197,70.19,ES,DE,1,mobile,firefox,retail,visa,0,0,0,0,0,1,0,friendly,26.2,18.0,0,0,0,0,2,3,0,0,6,5,40.98,51.94,53.93,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.83
TX_0000198,36.66,NL,IT,1,tablet,chrome,marketplace,mc,1,1,1,0,0,1,0,neutral,19.0,8.0,1,0,0,2,0,0,1,1,2,0,72.75,4.77,29.48,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,23.65
TX_0000199,92.48,NL,DE,1,desktop,firefox,travel,visa,1,0,0,0,0,1,1,neutral,28.0,8.0,1,0,0,1,2,2,0,1,7,1,54.38,34.71,48.59,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,0.58
TX_0000200,54.96,FR,IT,1,mobile,chrome,subscriptions,visa,1,0,0,0,0,0,2,neutral,32.0,13.0,1,0,0,0,0,4,0,1,10,3,49.37,36.69,42.95,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-1.05
TX_0000201,127.58,NL,BE,1,desktop,edge,marketplace,visa,0,1,0,0,0,0,1,neutral,24.0,13.0,0,0,0,1,3,0,0,1,7,3,44.6,53.25,39.23,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-6.59
TX_0000202,85.48,IT,BE,1,desktop,safari,travel,mc,0,1,0,0,0,0,1,neutral,29.0,13.0,1,0,0,1,1,2,1,1,7,3,47.84,47.65,43.03,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-4.49
TX_0000203,67.95,IT,UK,1,mobile,chrome,travel,visa,1,1,0,0,1,1,0,friendly,22.2,13.0,1,0,0,0,0,2,0,0,6,3,69.69,54.16,39.91,SOFT_DECLINE_RETRY_WITH_AUTH,Retrying after previous soft decline with stronger auth,45,5.34
TX_0000204,34.23,BE,NL,1,mobile,app_webview,travel,mc,1,1,0,0,0,1,2,friendly,35.2,21.0,1,0,0,0,4,2,1,0,8,6,67.49,31.86,32.39,3DS_FRICTIONLESS,Moderate risk with acceptable approval probability,20,13.93
TX_0000205,6.45,ES,US,1,desktop,safari,retail,visa,0,1,0,0,0,0,1,neutral,24.0,13.0,1,0,0,1,1,3,0,1,7,3,47.24,43.4,37.45,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-2.58
TX_0000206,68.08,IT,ES,1,desktop,chrome,retail,visa,0,0,0,0,0,0,0,neutral,28.0,13.0,0,0,0,1,0,3,0,1,6,3,42.79,52.62,56.36,3DS_CHALLENGE,Higher risk or issuer sensitivity requires stronger authentication,55,-10.67
